timestamp,open,high,low,close,volume,trade_count,vwap
2021-07-27 09:00:00+00:00,2217.1,2242.0,2211.73,2236.44,739.98983,2187.0,2227.619671
2021-07-27 10:00:00+00:00,2234.49,2252.43,2227.25,2247.41,444.78219,1290.0,2243.814704
2021-07-27 11:00:00+00:00,2248.03,2280.0,2239.53,2280.0,1095.1862,2661.0,2257.634747
2021-07-27 12:00:00+00:00,2280.0,2319.41,2263.57,2309.46,1216.68993,3627.0,2294.450762
2021-07-27 13:00:00+00:00,2310.18,2320.24,2289.91,2299.44,1481.8879,3997.0,2308.033273
2021-07-27 14:00:00+00:00,2299.44,2306.43,2240.27,2281.93,2690.9186,6682.0,2272.279163
2021-07-27 15:00:00+00:00,2282.56,2300.58,2263.11,2278.3,896.10001,3392.0,2280.013005
2021-07-27 16:00:00+00:00,2277.79,2283.95,2222.15,2225.56,2187.08038,6043.0,2248.49261
2021-07-27 17:00:00+00:00,2224.1,2236.41,2214.35,2230.23,913.74843,3224.0,2227.574797
2021-07-27 18:00:00+00:00,2230.5,2248.43,2203.04,2240.3,1670.8695,4631.0,2226.619901
2021-07-27 19:00:00+00:00,2241.11,2248.88,2227.61,2229.58,649.20734,2427.0,2238.78833
2021-07-27 20:00:00+00:00,2229.92,2254.77,2229.92,2244.79,877.05854,3451.0,2245.630873
2021-07-27 21:00:00+00:00,2244.93,2273.46,2240.73,2265.04,646.51081,1705.0,2261.198949
2021-07-27 22:00:00+00:00,2267.0,2312.89,2250.14,2298.2,1922.94062,4543.0,2287.201413
2021-07-27 23:00:00+00:00,2297.39,2304.33,2272.22,2300.3,1230.20134,2818.0,2286.689987
2021-07-28 00:00:00+00:00,2300.38,2305.47,2273.08,2281.26,1050.83212,3159.0,2286.298684
2021-07-28 01:00:00+00:00,2280.17,2312.17,2266.78,2309.89,927.09534,2996.0,2292.958163
2021-07-28 02:00:00+00:00,2311.0,2335.76,2293.98,2302.46,1943.64749,5288.0,2314.920977
2021-07-28 03:00:00+00:00,2302.9,2317.11,2277.64,2289.47,1668.80342,4292.0,2295.2782
2021-07-28 04:00:00+00:00,2289.3,2303.74,2280.31,2283.84,747.76933,1935.0,2288.447095
2021-07-28 05:00:00+00:00,2283.67,2306.7,2282.05,2298.12,643.32322,1874.0,2295.935749
2021-07-28 06:00:00+00:00,2297.89,2300.6,2245.0,2259.74,1214.13115,3668.0,2270.055514
2021-07-28 07:00:00+00:00,2258.04,2301.59,2258.04,2294.75,623.04529,2387.0,2282.114479
2021-07-28 08:00:00+00:00,2294.67,2315.44,2277.64,2283.96,758.16812,2603.0,2296.14146
2021-07-28 09:00:00+00:00,2284.44,2306.06,2281.61,2306.04,343.18367,1452.0,2294.876933
2021-07-28 10:00:00+00:00,2305.22,2314.0,2296.68,2301.94,571.38899,2300.0,2305.630747
2021-07-28 11:00:00+00:00,2302.35,2350.0,2297.05,2331.86,1263.07897,4182.0,2328.218987
2021-07-28 12:00:00+00:00,2332.09,2334.76,2283.18,2287.78,1222.15268,3801.0,2303.635616
2021-07-28 13:00:00+00:00,2287.84,2297.87,2271.72,2283.05,966.08901,3285.0,2285.409606
2021-07-28 14:00:00+00:00,2283.71,2294.13,2269.0,2288.43,829.86285,2461.0,2284.486814
2021-07-28 15:00:00+00:00,2288.43,2302.43,2283.04,2292.29,514.2938,2134.0,2291.857988
2021-07-28 16:00:00+00:00,2293.34,2324.84,2282.6,2320.0,885.75334,2985.0,2308.123116
2021-07-28 17:00:00+00:00,2320.0,2327.05,2257.42,2262.91,2336.08991,5602.0,2287.028844
2021-07-28 18:00:00+00:00,2261.89,2324.19,2253.72,2321.0,2039.79319,6531.0,2297.784239
2021-07-28 19:00:00+00:00,2321.27,2328.95,2288.39,2311.4,1266.33901,4100.0,2314.28422
2021-07-28 20:00:00+00:00,2311.14,2311.34,2289.38,2295.74,774.16357,2410.0,2300.235012
2021-07-28 21:00:00+00:00,2295.52,2309.13,2288.86,2304.31,458.67136,1292.0,2297.637855
2021-07-28 22:00:00+00:00,2304.99,2314.19,2285.0,2292.34,549.72557,1868.0,2300.596018
2021-07-28 23:00:00+00:00,2291.85,2310.5,2282.25,2300.44,751.26004,2530.0,2294.9748
2021-07-29 00:00:00+00:00,2301.18,2308.25,2277.41,2278.12,841.1386,3331.0,2291.397954
2021-07-29 01:00:00+00:00,2277.61,2289.59,2267.25,2285.22,602.3188,2264.0,2279.57763
2021-07-29 02:00:00+00:00,2283.88,2297.35,2282.5,2284.15,419.14619,1880.0,2292.31494
2021-07-29 03:00:00+00:00,2285.82,2289.07,2275.03,2278.76,371.62059,1380.0,2281.775429
2021-07-29 04:00:00+00:00,2278.81,2301.66,2270.0,2293.67,454.7679,1718.0,2291.15666
2021-07-29 05:00:00+00:00,2294.87,2306.44,2285.74,2302.06,480.80508,1580.0,2294.929316
2021-07-29 06:00:00+00:00,2301.42,2306.61,2291.55,2295.63,177.19062,744.0,2299.157471
2021-07-29 07:00:00+00:00,2294.98,2303.82,2291.98,2295.66,120.5785,703.0,2297.789163
2021-07-29 08:00:00+00:00,2295.96,2300.92,2287.3,2294.18,206.37081,861.0,2293.913058
2021-07-29 09:00:00+00:00,2294.9,2330.0,2294.9,2318.18,862.93236,2629.0,2317.215837
2021-07-29 10:00:00+00:00,2319.76,2324.36,2305.0,2310.71,338.62634,1418.0,2314.65571
2021-07-29 11:00:00+00:00,2310.73,2319.64,2284.31,2293.9,520.29909,1627.0,2299.01719
2021-07-29 12:00:00+00:00,2294.82,2297.33,2284.35,2295.47,321.5453,1243.0,2290.362975
2021-07-29 13:00:00+00:00,2294.93,2320.0,2290.71,2318.93,514.84913,1669.0,2312.45614
2021-07-29 14:00:00+00:00,2318.46,2327.24,2299.63,2322.4,896.62385,2486.0,2316.813171
2021-07-29 15:00:00+00:00,2322.69,2334.86,2310.34,2324.47,905.12847,2560.0,2322.139546
2021-07-29 16:00:00+00:00,2324.58,2343.0,2313.39,2327.09,1101.29784,3233.0,2327.979659
2021-07-29 17:00:00+00:00,2326.34,2336.01,2319.74,2327.31,613.23657,1877.0,2328.358053
2021-07-29 18:00:00+00:00,2327.97,2329.46,2310.34,2312.98,702.87074,2084.0,2318.245203
2021-07-29 19:00:00+00:00,2313.44,2317.63,2302.68,2311.02,596.36861,1859.0,2310.596947
2021-07-29 20:00:00+00:00,2311.62,2318.0,2307.31,2313.3,458.89362,1440.0,2313.855979
2021-07-29 21:00:00+00:00,2314.42,2316.37,2305.0,2311.73,394.30887,968.0,2311.438952
2021-07-29 22:00:00+00:00,2313.09,2339.23,2311.3,2337.56,1021.54167,2504.0,2330.517621
2021-07-29 23:00:00+00:00,2337.18,2400.79,2336.61,2383.08,4008.43578,8656.0,2379.888337
2021-07-30 00:00:00+00:00,2383.89,2408.62,2367.49,2393.85,1815.73564,4836.0,2388.209941
2021-07-30 01:00:00+00:00,2394.6,2445.0,2388.82,2435.35,2452.87222,5736.0,2421.296726
2021-07-30 02:00:00+00:00,2436.67,2451.26,2422.56,2427.42,1465.56801,3864.0,2437.542414
2021-07-30 03:00:00+00:00,2429.31,2439.72,2417.8,2422.07,1078.24362,2416.0,2427.953387
2021-07-30 04:00:00+00:00,2424.59,2430.36,2405.71,2415.63,830.45927,2148.0,2419.972031
2021-07-30 05:00:00+00:00,2415.63,2420.0,2400.13,2404.31,883.27661,2190.0,2407.633422
2021-07-30 06:00:00+00:00,2403.97,2413.98,2386.2,2413.45,663.86506,1740.0,2396.709728
2021-07-30 07:00:00+00:00,2412.24,2414.25,2394.3,2405.61,393.81337,1054.0,2404.751609
2021-07-30 08:00:00+00:00,2405.84,2406.71,2339.68,2353.05,1725.58588,3924.0,2361.898973
2021-07-30 09:00:00+00:00,2351.83,2355.73,2317.53,2349.74,1324.15862,4325.0,2333.683372
2021-07-30 10:00:00+00:00,2349.36,2360.51,2330.92,2357.97,612.06289,1916.0,2346.432685
2021-07-30 11:00:00+00:00,2358.08,2358.19,2334.11,2336.04,547.75274,1636.0,2348.411757
2021-07-30 12:00:00+00:00,2335.73,2348.08,2332.69,2333.45,440.85244,1774.0,2340.856727
2021-07-30 13:00:00+00:00,2332.56,2349.55,2324.13,2340.6,886.98962,2168.0,2339.653794
2021-07-30 14:00:00+00:00,2340.36,2358.19,2336.43,2341.6,772.9894,2180.0,2345.560813
2021-07-30 15:00:00+00:00,2342.07,2351.22,2332.72,2346.21,509.39277,1565.0,2342.272991
2021-07-30 16:00:00+00:00,2347.7,2351.84,2335.31,2335.31,434.14055,1485.0,2343.747008
2021-07-30 17:00:00+00:00,2336.24,2357.18,2335.51,2354.35,392.28945,1260.0,2346.197739
2021-07-30 18:00:00+00:00,2353.06,2353.75,2340.99,2347.88,428.9772,1228.0,2347.411045
2021-07-30 19:00:00+00:00,2348.46,2380.0,2347.55,2380.0,790.57937,2227.0,2366.235297
2021-07-30 20:00:00+00:00,2380.86,2443.84,2376.48,2419.34,2901.75399,7267.0,2416.11634
2021-07-30 21:00:00+00:00,2420.42,2468.2,2419.5,2442.25,2286.18298,5643.0,2438.057913
2021-07-30 22:00:00+00:00,2442.5,2447.76,2413.62,2439.45,1329.56234,3285.0,2434.910427
2021-07-30 23:00:00+00:00,2441.32,2472.35,2429.17,2464.07,2344.14002,4476.0,2451.188229
2021-07-31 00:00:00+00:00,2463.18,2471.45,2440.53,2457.62,2015.85281,4482.0,2456.972994
2021-07-31 01:00:00+00:00,2457.93,2466.65,2446.1,2462.63,607.02373,1896.0,2457.156009
2021-07-31 02:00:00+00:00,2462.35,2484.55,2455.3,2466.77,1414.10094,3153.0,2469.844513
2021-07-31 03:00:00+00:00,2467.44,2478.64,2453.89,2464.57,564.54156,1781.0,2465.183549
2021-07-31 04:00:00+00:00,2464.84,2468.88,2434.2,2457.55,711.35134,2079.0,2450.192946
2021-07-31 05:00:00+00:00,2457.14,2459.94,2422.65,2438.0,860.54484,2339.0,2438.79291
2021-07-31 06:00:00+00:00,2438.0,2440.0,2425.04,2436.89,310.82976,989.0,2432.262659
2021-07-31 07:00:00+00:00,2436.41,2447.93,2435.12,2443.85,188.44229,714.0,2442.82993
2021-07-31 08:00:00+00:00,2443.24,2470.67,2440.06,2465.0,563.54181,1394.0,2460.634225
2021-07-31 09:00:00+00:00,2461.3,2471.0,2450.68,2459.46,451.96671,1082.0,2459.800605
2021-07-31 10:00:00+00:00,2459.13,2477.0,2454.76,2472.71,286.9764,1091.0,2465.789632
2021-07-31 11:00:00+00:00,2472.68,2478.15,2446.68,2459.29,479.04946,1763.0,2463.030074
2021-07-31 12:00:00+00:00,2459.46,2468.63,2452.44,2463.5,257.04252,1035.0,2460.451791
2021-07-31 13:00:00+00:00,2463.47,2464.75,2444.0,2447.92,658.1042,1547.0,2451.003661
2021-07-31 14:00:00+00:00,2447.58,2456.74,2434.18,2445.71,464.43956,1688.0,2445.173983
2021-07-31 15:00:00+00:00,2445.46,2460.0,2440.0,2459.17,471.64323,1528.0,2450.19902
2021-07-31 16:00:00+00:00,2459.64,2467.66,2445.84,2448.34,452.02004,1588.0,2459.074107
2021-07-31 17:00:00+00:00,2448.41,2450.76,2436.2,2440.0,572.4537,1740.0,2444.538944
2021-07-31 18:00:00+00:00,2440.0,2462.0,2438.0,2458.86,446.21939,1238.0,2452.851566
2021-07-31 19:00:00+00:00,2457.92,2467.0,2450.73,2458.26,436.21474,1096.0,2458.551576
2021-07-31 20:00:00+00:00,2458.01,2498.64,2446.37,2491.77,1041.21195,2988.0,2483.038265
2021-07-31 21:00:00+00:00,2491.9,2539.53,2491.43,2539.18,2184.12328,5364.0,2522.013449
2021-07-31 22:00:00+00:00,2538.75,2545.0,2515.94,2538.83,1063.41689,3607.0,2530.314883
2021-07-31 23:00:00+00:00,2538.93,2555.33,2523.87,2532.72,1778.12745,3684.0,2542.120658
2021-08-01 00:00:00+00:00,2533.52,2574.51,2512.96,2572.72,1782.6442,4615.0,2543.068216
2021-08-01 01:00:00+00:00,2572.83,2581.9,2557.44,2568.05,1145.97273,3321.0,2569.074513
2021-08-01 02:00:00+00:00,2568.0,2589.51,2563.49,2581.92,994.61956,2762.0,2577.411862
2021-08-01 03:00:00+00:00,2581.57,2621.28,2572.59,2617.73,1760.4184,5081.0,2594.860874
2021-08-01 04:00:00+00:00,2618.29,2638.87,2606.58,2621.64,1571.03511,4519.0,2624.16796
2021-08-01 05:00:00+00:00,2622.07,2628.94,2592.35,2607.54,1442.89588,3530.0,2611.530405
2021-08-01 06:00:00+00:00,2608.42,2613.4,2593.91,2601.83,609.90023,2064.0,2602.30515
2021-08-01 07:00:00+00:00,2601.48,2610.38,2582.98,2587.56,451.93535,1473.0,2598.549912
2021-08-01 08:00:00+00:00,2588.39,2603.55,2583.27,2594.67,332.2623,1043.0,2595.722907
2021-08-01 09:00:00+00:00,2595.99,2613.01,2593.15,2612.15,243.10768,844.0,2607.004274
2021-08-01 10:00:00+00:00,2612.23,2612.23,2570.11,2583.82,612.34563,2067.0,2588.178138
2021-08-01 11:00:00+00:00,2583.74,2592.49,2560.29,2588.73,1038.8995,2521.0,2579.19389
2021-08-01 12:00:00+00:00,2588.04,2609.0,2584.27,2591.12,784.4997,1801.0,2601.335043
2021-08-01 13:00:00+00:00,2591.24,2597.1,2577.05,2579.1,649.56138,1639.0,2585.48609
2021-08-01 14:00:00+00:00,2578.0,2592.37,2573.41,2581.5,493.63635,1396.0,2583.71709
2021-08-01 15:00:00+00:00,2581.65,2603.51,2577.87,2583.94,625.89345,1881.0,2590.398078
2021-08-01 16:00:00+00:00,2583.94,2587.17,2530.37,2569.56,2564.96969,5909.0,2556.417717
2021-08-01 17:00:00+00:00,2568.93,2580.0,2548.65,2570.33,877.45011,2961.0,2566.160833
2021-08-01 18:00:00+00:00,2571.24,2607.0,2565.76,2599.74,1347.13459,3860.0,2593.902568
2021-08-01 19:00:00+00:00,2599.72,2665.83,2568.85,2656.25,3112.3218,8489.0,2625.900854
2021-08-01 20:00:00+00:00,2656.83,2698.64,2652.69,2671.67,2870.35955,7730.0,2675.159744
2021-08-01 21:00:00+00:00,2671.31,2679.99,2643.64,2655.51,1217.35472,2739.0,2660.182333
2021-08-01 22:00:00+00:00,2654.28,2667.31,2581.72,2601.82,2640.65451,6594.0,2612.791979
2021-08-01 23:00:00+00:00,2601.99,2617.3,2527.0,2555.85,3851.46255,8490.0,2562.89953
2021-08-02 00:00:00+00:00,2556.22,2579.54,2504.98,2518.18,2755.80067,7321.0,2545.070908
2021-08-02 01:00:00+00:00,2518.13,2556.98,2509.74,2538.61,1620.68083,5188.0,2536.981994
2021-08-02 02:00:00+00:00,2538.25,2572.91,2530.0,2568.6,1284.24505,4203.0,2555.06178
2021-08-02 03:00:00+00:00,2568.0,2574.89,2554.29,2560.41,657.06967,2048.0,2563.722392
2021-08-02 04:00:00+00:00,2561.29,2569.63,2542.52,2550.0,1057.86534,3006.0,2556.524204
2021-08-02 05:00:00+00:00,2549.18,2563.84,2547.11,2558.23,415.88469,1611.0,2554.407308
2021-08-02 06:00:00+00:00,2557.58,2627.81,2550.38,2619.15,1560.33924,4490.0,2590.622862
2021-08-02 07:00:00+00:00,2619.35,2639.3,2603.7,2618.22,1343.8706,4244.0,2623.018146
2021-08-02 08:00:00+00:00,2618.61,2625.0,2568.91,2572.79,1202.07134,3613.0,2589.2602
2021-08-02 09:00:00+00:00,2572.56,2608.87,2557.2,2601.25,937.6182,2848.0,2576.985656
2021-08-02 10:00:00+00:00,2602.84,2603.95,2587.46,2599.19,406.99533,1751.0,2597.065306
2021-08-02 11:00:00+00:00,2599.48,2600.34,2571.72,2590.75,681.27635,2235.0,2585.874454
2021-08-02 12:00:00+00:00,2590.75,2604.38,2562.3,2588.51,1137.07129,3605.0,2582.943003
2021-08-02 13:00:00+00:00,2588.51,2624.61,2577.4,2615.04,861.38547,2840.0,2598.107413
2021-08-02 14:00:00+00:00,2616.69,2636.51,2606.63,2627.01,1961.29502,4601.0,2619.832628
2021-08-02 15:00:00+00:00,2627.01,2655.75,2622.29,2634.07,1869.82598,4500.0,2637.843954
2021-08-02 16:00:00+00:00,2633.64,2666.3,2632.43,2649.0,1540.24045,3825.0,2648.070431
2021-08-02 17:00:00+00:00,2648.59,2651.24,2622.86,2642.41,880.61068,2424.0,2639.66294
2021-08-02 18:00:00+00:00,2642.62,2660.0,2633.33,2650.58,658.98882,1798.0,2648.556006
2021-08-02 19:00:00+00:00,2651.59,2664.0,2594.82,2602.1,1921.62807,4936.0,2623.611115
2021-08-02 20:00:00+00:00,2603.11,2623.45,2582.78,2598.38,2111.16786,5272.0,2598.718343
2021-08-02 21:00:00+00:00,2598.27,2619.47,2583.47,2611.74,921.7257,1840.0,2601.983366
2021-08-02 22:00:00+00:00,2613.56,2638.0,2610.0,2625.95,1159.00089,2692.0,2626.330947
2021-08-02 23:00:00+00:00,2626.15,2637.05,2602.58,2607.99,1145.64224,2178.0,2620.601566
2021-08-03 00:00:00+00:00,2607.25,2632.75,2585.97,2609.34,1469.92309,4443.0,2606.323637
2021-08-03 01:00:00+00:00,2607.81,2607.81,2546.56,2547.35,1971.9659,5093.0,2574.749998
2021-08-03 02:00:00+00:00,2547.49,2571.17,2541.21,2555.61,1154.91396,3202.0,2559.934318
2021-08-03 03:00:00+00:00,2554.59,2562.99,2508.91,2532.97,1828.96664,4805.0,2535.740601
2021-08-03 04:00:00+00:00,2533.45,2545.0,2481.51,2494.17,1752.01986,3641.0,2516.541518
2021-08-03 05:00:00+00:00,2494.66,2494.84,2454.44,2472.34,2101.48726,5390.0,2470.905741
2021-08-03 06:00:00+00:00,2472.22,2487.05,2462.39,2462.39,667.17707,2417.0,2475.800227
2021-08-03 07:00:00+00:00,2462.44,2500.05,2444.0,2493.57,1163.48785,3585.0,2471.823984
2021-08-03 08:00:00+00:00,2493.59,2495.67,2474.54,2484.46,788.3044,2722.0,2487.277824
2021-08-03 09:00:00+00:00,2484.81,2499.0,2469.47,2499.0,625.5137,1841.0,2481.916236
2021-08-03 10:00:00+00:00,2499.3,2525.44,2485.54,2512.72,845.39004,2389.0,2503.698079
2021-08-03 11:00:00+00:00,2512.19,2516.23,2485.42,2488.71,735.8274,2520.0,2497.691844
2021-08-03 12:00:00+00:00,2489.66,2517.92,2455.01,2502.59,2169.21559,5440.0,2483.64422
2021-08-03 13:00:00+00:00,2503.87,2523.4,2499.42,2513.78,815.30782,2810.0,2514.317553
2021-08-03 14:00:00+00:00,2514.4,2540.86,2506.23,2513.5,757.41819,2843.0,2524.350581
2021-08-03 15:00:00+00:00,2512.66,2518.48,2475.41,2497.19,1841.67086,4509.0,2496.28832
2021-08-03 16:00:00+00:00,2496.6,2503.48,2481.57,2499.86,1110.45987,3190.0,2493.567336
2021-08-03 17:00:00+00:00,2499.22,2510.77,2466.77,2469.23,1176.23424,3059.0,2492.849039
2021-08-03 18:00:00+00:00,2469.02,2489.0,2445.38,2485.72,1826.24526,4700.0,2464.866674
2021-08-03 19:00:00+00:00,2486.4,2497.0,2467.64,2475.1,534.56952,2013.0,2485.757586
2021-08-03 20:00:00+00:00,2473.6,2489.46,2452.01,2484.39,1240.67424,3219.0,2469.755658
2021-08-03 21:00:00+00:00,2485.48,2498.22,2474.17,2490.24,606.82338,1375.0,2488.124375
2021-08-03 22:00:00+00:00,2491.99,2530.77,2488.57,2513.35,1479.68101,3540.0,2513.420747
2021-08-03 23:00:00+00:00,2514.01,2529.33,2494.19,2508.84,1219.32767,2608.0,2513.554981
2021-08-04 00:00:00+00:00,2508.13,2523.7,2482.39,2515.53,1066.11525,3495.0,2499.94674
2021-08-04 01:00:00+00:00,2516.86,2538.36,2508.25,2522.25,1393.1538,3517.0,2522.048179
2021-08-04 02:00:00+00:00,2523.69,2536.51,2507.16,2512.14,943.90314,2405.0,2518.482424
2021-08-04 03:00:00+00:00,2512.56,2514.43,2483.25,2483.49,1023.50171,2328.0,2496.554608
2021-08-04 04:00:00+00:00,2483.42,2502.06,2475.79,2494.99,849.00397,2323.0,2488.029297
2021-08-04 05:00:00+00:00,2495.73,2518.97,2494.0,2495.67,700.60299,1817.0,2507.122224
2021-08-04 06:00:00+00:00,2496.14,2508.28,2481.51,2486.75,728.71937,1874.0,2493.3971
2021-08-04 07:00:00+00:00,2486.28,2492.1,2464.98,2477.95,521.42205,1730.0,2477.59959
2021-08-04 08:00:00+00:00,2478.31,2489.05,2457.48,2477.8,688.25699,2265.0,2472.670628
2021-08-04 09:00:00+00:00,2476.48,2485.75,2470.38,2479.96,736.97453,2388.0,2479.444949
2021-08-04 10:00:00+00:00,2478.97,2504.97,2471.9,2499.98,492.77141,1802.0,2490.02844
2021-08-04 11:00:00+00:00,2500.6,2512.0,2497.34,2505.19,685.92224,1947.0,2504.646286
2021-08-04 12:00:00+00:00,2505.69,2590.98,2504.48,2588.32,2811.86032,7501.0,2545.797178
2021-08-04 13:00:00+00:00,2589.58,2630.0,2572.35,2608.92,2969.48992,8554.0,2604.167585
2021-08-04 14:00:00+00:00,2609.34,2643.09,2603.03,2640.0,2993.18309,6669.0,2623.767451
2021-08-04 15:00:00+00:00,2639.87,2697.45,2636.73,2673.18,4431.40735,9434.0,2671.37878
2021-08-04 16:00:00+00:00,2673.59,2726.33,2666.01,2710.6,4357.19884,8886.0,2702.153027
2021-08-04 17:00:00+00:00,2710.89,2712.59,2666.74,2678.29,2686.79868,5553.0,2689.879731
2021-08-04 18:00:00+00:00,2679.03,2706.87,2673.75,2691.81,1691.66057,3455.0,2689.13178
2021-08-04 19:00:00+00:00,2691.82,2700.0,2680.01,2695.91,1333.98126,2609.0,2689.37675
2021-08-04 20:00:00+00:00,2695.43,2723.0,2688.97,2710.69,1563.93357,3428.0,2707.930068
2021-08-04 21:00:00+00:00,2708.96,2723.95,2705.59,2721.21,1080.52121,2340.0,2714.120029
2021-08-04 22:00:00+00:00,2721.61,2771.06,2702.07,2729.29,3977.74127,8759.0,2738.8628
2021-08-04 23:00:00+00:00,2730.04,2748.74,2705.0,2724.84,2063.34108,3726.0,2724.799662
2021-08-05 00:00:00+00:00,2724.95,2741.74,2699.13,2705.0,1484.94809,3620.0,2720.306966
2021-08-05 01:00:00+00:00,2705.0,2708.73,2664.5,2689.92,2791.61808,6236.0,2684.810858
2021-08-05 02:00:00+00:00,2689.29,2700.0,2675.09,2698.98,992.71679,2976.0,2688.233659
2021-08-05 03:00:00+00:00,2698.44,2721.64,2691.06,2711.84,2158.91737,4430.0,2710.224643
2021-08-05 04:00:00+00:00,2711.95,2720.28,2683.76,2693.63,1019.14004,2576.0,2700.621872
2021-08-05 05:00:00+00:00,2694.89,2712.92,2689.14,2704.77,751.69032,1991.0,2703.032129
2021-08-05 06:00:00+00:00,2705.03,2705.3,2670.03,2685.04,1075.36418,2389.0,2684.194116
2021-08-05 07:00:00+00:00,2682.39,2693.3,2666.74,2681.06,560.66121,1789.0,2678.974013
2021-08-05 08:00:00+00:00,2681.38,2690.94,2629.12,2632.24,1363.40727,3433.0,2659.095088
2021-08-05 09:00:00+00:00,2632.79,2643.99,2575.89,2594.28,3457.30671,7008.0,2602.331451
2021-08-05 10:00:00+00:00,2592.18,2618.03,2589.17,2615.14,1738.04509,4012.0,2605.560989
2021-08-05 11:00:00+00:00,2615.28,2646.15,2603.19,2621.87,2042.79186,4989.0,2625.134636
2021-08-05 12:00:00+00:00,2621.19,2641.81,2530.9,2605.7,5369.68166,9784.0,2587.162633
2021-08-05 13:00:00+00:00,2605.74,2686.53,2592.85,2686.53,4360.99106,9980.0,2631.677534
2021-08-05 14:00:00+00:00,2686.06,2818.12,2667.0,2802.67,13230.27658,22156.0,2775.56006
2021-08-05 15:00:00+00:00,2802.68,2805.0,2739.22,2756.04,6019.86689,10867.0,2778.067932
2021-08-05 16:00:00+00:00,2755.55,2794.19,2746.19,2789.5,3367.06828,7012.0,2768.635089
2021-08-05 17:00:00+00:00,2789.04,2819.34,2778.57,2813.36,4286.32648,9134.0,2799.760322
2021-08-05 18:00:00+00:00,2814.0,2832.01,2787.92,2804.41,2774.96721,6259.0,2807.148272
2021-08-05 19:00:00+00:00,2804.13,2823.15,2787.93,2798.2,2028.0945,4993.0,2803.452056
2021-08-05 20:00:00+00:00,2798.93,2817.82,2795.22,2805.62,1180.93803,3111.0,2807.447646
2021-08-05 21:00:00+00:00,2805.72,2845.0,2788.0,2826.44,1755.54629,4615.0,2819.067237
2021-08-05 22:00:00+00:00,2827.78,2842.0,2804.7,2810.18,1858.22198,4684.0,2824.396598
2021-08-05 23:00:00+00:00,2810.43,2834.81,2808.34,2829.89,936.84052,2246.0,2823.855875
2021-08-06 00:00:00+00:00,2829.34,2845.33,2767.34,2779.1,4435.69772,8626.0,2811.419682
2021-08-06 01:00:00+00:00,2780.0,2816.5,2778.26,2809.75,1624.33224,4500.0,2797.381684
2021-08-06 02:00:00+00:00,2808.82,2808.82,2766.75,2773.1,1226.81882,3641.0,2785.710057
2021-08-06 03:00:00+00:00,2773.94,2792.97,2750.25,2762.09,1119.88384,3336.0,2772.53997
2021-08-06 04:00:00+00:00,2761.2,2774.52,2751.16,2772.14,732.99153,2138.0,2763.778601
2021-08-06 05:00:00+00:00,2772.39,2792.3,2765.06,2786.5,657.87019,1893.0,2776.176187
2021-08-06 06:00:00+00:00,2786.06,2806.67,2770.66,2784.45,746.72853,2622.0,2791.504584
2021-08-06 07:00:00+00:00,2784.38,2790.22,2764.51,2768.21,546.06523,2021.0,2773.419396
2021-08-06 08:00:00+00:00,2768.2,2782.72,2756.53,2779.03,462.18728,1768.0,2771.958785
2021-08-06 09:00:00+00:00,2778.33,2778.33,2760.0,2760.16,328.50672,1316.0,2767.425988
2021-08-06 10:00:00+00:00,2760.11,2768.47,2738.57,2759.54,812.08763,2787.0,2750.427753
2021-08-06 11:00:00+00:00,2759.54,2759.54,2729.81,2736.73,688.89974,2468.0,2744.055628
2021-08-06 12:00:00+00:00,2735.78,2797.71,2721.3,2771.68,1882.5784,6252.0,2770.111181
2021-08-06 13:00:00+00:00,2771.52,2788.0,2766.69,2778.91,717.37767,2664.0,2779.643503
2021-08-06 14:00:00+00:00,2778.47,2788.26,2763.59,2779.37,773.1713,2566.0,2776.498706
2021-08-06 15:00:00+00:00,2778.09,2850.0,2771.0,2839.33,2338.65442,7064.0,2813.90237
2021-08-06 16:00:00+00:00,2840.2,2882.62,2840.12,2862.66,3938.52139,10348.0,2865.8326
2021-08-06 17:00:00+00:00,2862.71,2920.0,2862.36,2916.2,2784.92596,8619.0,2888.968081
2021-08-06 18:00:00+00:00,2914.86,2933.9,2904.57,2919.33,1632.72681,5489.0,2917.633648
2021-08-06 19:00:00+00:00,2920.54,2950.0,2914.94,2929.78,1793.17889,5145.0,2933.913604
2021-08-06 20:00:00+00:00,2930.58,2941.26,2882.14,2914.85,2101.8988,5453.0,2913.863334
2021-08-06 21:00:00+00:00,2915.06,2919.92,2877.84,2879.0,1206.4381,2879.0,2897.410479
2021-08-06 22:00:00+00:00,2878.94,2912.46,2878.94,2893.03,1326.10171,2833.0,2895.631213
2021-08-06 23:00:00+00:00,2892.7,2896.0,2875.33,2893.38,569.82504,1658.0,2884.904976
2021-08-07 00:00:00+00:00,2892.65,2919.83,2865.0,2919.42,1639.99412,4546.0,2888.84192
2021-08-07 01:00:00+00:00,2919.28,2928.64,2886.04,2916.35,1277.98178,3731.0,2908.686718
2021-08-07 02:00:00+00:00,2915.24,2934.57,2910.06,2928.55,1105.56177,3189.0,2923.141488
2021-08-07 03:00:00+00:00,2928.59,2941.05,2910.02,2938.09,1625.92936,3702.0,2929.10074
2021-08-07 04:00:00+00:00,2937.43,2984.94,2930.3,2958.27,2546.20439,6851.0,2966.337163
2021-08-07 05:00:00+00:00,2957.93,2982.34,2956.32,2969.64,1141.95891,2422.0,2967.892433
